Dimension,Property,Correlation,P_Value,Abs_Correlation
3901,is_prime,0.06083869800620474,0.05444689678651368,0.06083869800620474
3102,is_prime,0.06082101817354549,0.05451722031243745,0.06082101817354549
1353,is_prime,0.06079895540987816,0.054605083534612686,0.06079895540987816
3230,is_prime,-0.060749970478425785,0.05480058382869722,0.060749970478425785
3781,is_prime,-0.06073709585197607,0.05485206344954801,0.06073709585197607
1251,is_prime,-0.06067933379818388,0.05508352275104933,0.06067933379818388
287,is_prime,0.060638790503131916,0.05524646959608559,0.060638790503131916
3565,is_prime,0.06060960667461206,0.05536400995741275,0.06060960667461206
1749,is_prime,-0.060584943724125345,0.05546350426768504,0.060584943724125345
3520,is_prime,-0.06055641175463854,0.05557879238771235,0.06055641175463854
3551,is_prime,-0.06055228696571598,0.05559547575928982,0.06055228696571598
1048,is_prime,-0.0604597075575372,0.05597102557333711,0.0604597075575372
2592,is_prime,-0.06045711568625877,0.055981569822903844,0.06045711568625877
1691,is_prime,-0.06045627944328547,0.055984972178627856,0.06045627944328547
1339,is_prime,-0.06043534882980684,0.056070186942658674,0.06043534882980684
2534,is_prime,0.06036411763916287,0.05636099880061134,0.06036411763916287
3317,is_prime,-0.06031971112586256,0.05654292859513779,0.06031971112586256
1962,is_prime,-0.06030888855915363,0.0565873416433356,0.06030888855915363
1812,is_prime,-0.06024394782164189,0.05685445113736257,0.06024394782164189
1422,is_prime,0.06023819997255012,0.05687814314620352,0.06023819997255012
3990,is_prime,-0.06023460955041062,0.05689294663728377,0.06023460955041062
656,is_prime,-0.06021115966799224,0.056989710422296246,0.06021115966799224
698,is_prime,-0.060176208997874334,0.05713418484319109,0.060176208997874334
1096,is_prime,0.060156344433757045,0.057216433820197844,0.060156344433757045
39,is_prime,-0.06015351386059377,0.05722816177277139,0.06015351386059377
67,is_prime,-0.06011906941772656,0.05737103592881496,0.06011906941772656
2777,is_prime,-0.06011244443999032,0.05739855000187746,0.06011244443999032
2724,is_prime,0.060105210264909836,0.05742860663395542,0.060105210264909836
2169,is_prime,-0.06010487051868561,0.057430018536605724,0.06010487051868561
206,is_prime,0.0600779543110881,0.05754196737037467,0.0600779543110881
863,is_prime,-0.060054687782283074,0.057638882530071,0.060054687782283074
906,is_prime,-0.060041307812000115,0.057694677234393955,0.060041307812000115
4094,is_prime,-0.06002262734204589,0.05777265009365549,0.06002262734204589
3688,is_prime,-0.05999200836391854,0.057900643810427976,0.05999200836391854
697,is_prime,-0.05986240696449868,0.058445013442389296,0.05986240696449868
1119,is_prime,0.059848350829048005,0.058504308279667815,0.059848350829048005
1191,is_prime,-0.0597632417113174,0.05886440169504709,0.0597632417113174
1489,is_prime,0.059737813209725626,0.05897234452301342,0.059737813209725626
1745,is_prime,0.05968660805930935,0.05919020593080721,0.05968660805930935
1679,is_prime,0.05968656715704966,0.05919038022298049,0.05968656715704966
594,is_prime,0.05966450584637922,0.05928444958986717,0.05966450584637922
2983,is_prime,-0.05965840327233154,0.059310492811198934,0.05965840327233154
2975,is_prime,-0.059626225206488886,0.059447972096171586,0.059626225206488886
2168,is_prime,-0.05960500279558213,0.0595387882606349,0.05960500279558213
3500,is_prime,0.059604991468569325,0.05953883676251159,0.059604991468569325
1681,is_prime,0.05949920242822264,0.05999325158841751,0.05949920242822264
2555,is_prime,0.05947775682063709,0.060085719997965255,0.05947775682063709
3590,is_prime,0.05945964966783998,0.06016388562287982,0.05945964966783998
3042,is_prime,-0.05939847614456385,0.06042858459606685,0.05939847614456385
2899,is_prime,0.05939371466373206,0.06044922797940823,0.05939371466373206
2966,is_prime,-0.05936247788529911,0.06058479970420647,0.05936247788529911
2888,is_prime,0.059352989980989326,0.06062602823843472,0.059352989980989326
2817,is_prime,-0.05933468178532188,0.06070564989625653,0.05933468178532188
2373,is_prime,0.059314749947533274,0.060792431061156435,0.059314749947533274
1815,is_prime,0.059239624357018815,0.061120443061111765,0.059239624357018815
3600,is_prime,-0.059219717534592056,0.061207604761364484,0.059219717534592056
1118,is_prime,-0.05920982196425327,0.06125097058857671,0.05920982196425327
3076,is_prime,0.05920716473087788,0.06126261983464385,0.05920716473087788
3299,is_prime,0.059133329225150216,0.06158704630092394,0.059133329225150216
3835,is_prime,-0.059128998610652364,0.06160611863281998,0.059128998610652364
2898,is_prime,0.05909804399714459,0.06174258714907914,0.05909804399714459
582,is_prime,0.059088478190916616,0.061784810082685764,0.059088478190916616
2502,is_prime,-0.05904093969161859,0.06199499647567612,0.05904093969161859
3406,is_prime,0.05899945354889306,0.06217890546181917,0.05899945354889306
3291,is_prime,-0.05893984189666758,0.062443954101968166,0.05893984189666758
4082,is_prime,-0.05892090587711183,0.06252834350563569,0.05892090587711183
2180,is_prime,0.058907270966841306,0.06258916653106049,0.058907270966841306
1965,is_prime,0.05883013310305761,0.0629341861493676,0.05883013310305761
1218,is_prime,-0.05882884434971527,0.06293996374829455,0.05882884434971527
2816,is_prime,-0.058785249952169105,0.06313565945469747,0.058785249952169105
4013,is_prime,-0.05874734217619454,0.06330623577381056,0.05874734217619454
3824,is_prime,-0.05870497239537782,0.06349733994625764,0.05870497239537782
7,is_prime,0.05870144395040086,0.06351327604779425,0.05870144395040086
3415,is_prime,-0.058691063040957725,0.06356018020559373,0.058691063040957725
849,is_prime,-0.05868394313108291,0.0635923666759376,0.05868394313108291
1483,is_prime,0.05866293841391368,0.06368739955457108,0.05866293841391368
331,is_prime,0.058627265702169994,0.0638490640840476,0.058627265702169994
640,is_prime,0.05854854190175113,0.06420702873915146,0.05854854190175113
2836,is_prime,-0.05851573911571274,0.0643566736591552,0.05851573911571274
2171,is_prime,-0.05845346557651805,0.06464155378801652,0.05845346557651805
2757,is_prime,0.05838169708289993,0.06497115805507689,0.05838169708289993
1617,is_prime,0.05837504124050383,0.06500179572337124,0.05837504124050383
3467,is_prime,-0.05835155329139385,0.06511000877555294,0.05835155329139385
1182,is_prime,-0.05832585245961951,0.06522858691177419,0.05832585245961951
1486,is_prime,0.05831315139964127,0.06528725250857186,0.05831315139964127
2647,is_prime,0.05829914090036748,0.065352016733192,0.05829914090036748
2695,is_prime,-0.05829562551104047,0.06536827509280844,0.05829562551104047
3347,is_prime,0.058283057638072074,0.06542642761386062,0.058283057638072074
3259,is_prime,0.05827856193962508,0.06544723989889759,0.05827856193962508
2619,is_prime,0.05827440470205772,0.06546649017098789,0.05827440470205772
38,is_prime,-0.058268745942496994,0.0654927007978584,0.058268745942496994
2513,is_prime,0.05826746633943067,0.06549862894774992,0.05826746633943067
3594,is_prime,-0.05823077700419824,0.06566879144342111,0.05823077700419824
895,is_prime,-0.05817173249295092,0.06594339951090537,0.05817173249295092
1563,is_prime,-0.058165450775085836,0.06597267046687544,0.058165450775085836
1299,is_prime,0.05815661781263458,0.06601384755680657,0.05815661781263458
1064,is_prime,0.05814492355554399,0.06606839582554691,0.05814492355554399
1091,is_prime,-0.058016001768347314,0.0666722176033835,0.058016001768347314
1460,is_prime,-0.058000895479239374,0.06674326591386362,0.058000895479239374
187,is_prime,0.05799634119912596,0.06676469793681238,0.05799634119912596
4018,is_prime,0.057981187525736534,0.06683605046823916,0.057981187525736534
1104,is_prime,-0.05796675864070655,0.06690404851777358,0.05796675864070655
1116,is_prime,-0.05787812741229974,0.06732298364388971,0.05787812741229974
2902,is_prime,-0.05786922445298184,0.06736518432965372,0.05786922445298184
3196,is_prime,-0.057810960420757174,0.06764189703107322,0.057810960420757174
782,is_prime,0.05775420874697873,0.0679123240800836,0.05775420874697873
1057,is_prime,-0.05773908147188155,0.06798455664580476,0.05773908147188155
10,is_prime,0.0577330302584448,0.06801346878102467,0.0577330302584448
385,is_prime,0.05770727132978476,0.06813665553356602,0.05770727132978476
2807,is_prime,0.05765531861602474,0.06838566598196506,0.05765531861602474
199,is_prime,-0.05764992933588248,0.0684115396226712,0.05764992933588248
1607,is_prime,-0.057638658409466456,0.06846567670129787,0.057638658409466456
3701,is_prime,-0.05759432853652967,0.0686789453884239,0.05759432853652967
802,is_prime,-0.05758849932386404,0.06870702993495065,0.05758849932386404
1029,is_prime,-0.057575969247440364,0.06876743045293908,0.057575969247440364
3203,is_prime,-0.05750359545850488,0.06911715729365168,0.05750359545850488
4004,is_prime,0.057497572232026395,0.06914632855167908,0.057497572232026395
1900,is_prime,-0.057491428183122334,0.06917609537139766,0.057491428183122334
2293,is_prime,0.05745951066248914,0.06933089921578708,0.05745951066248914
3466,is_prime,-0.057412752224904204,0.06955819612757282,0.057412752224904204
2786,is_prime,-0.05739162157769155,0.06966111431844357,0.05739162157769155
3838,is_prime,0.057378245367134276,0.06972632851960767,0.057378245367134276
1163,is_prime,0.05735792842682217,0.06982547718817386,0.05735792842682217
2810,is_prime,-0.05734398511432574,0.06989358876852589,0.05734398511432574
3222,is_prime,0.05730639755569514,0.07007747122937669,0.05730639755569514
1347,is_prime,0.05728352516178377,0.07018955936386861,0.05728352516178377
2476,is_prime,0.05727568887653131,0.07022799552192831,0.05727568887653131
1596,is_prime,0.05725449868861127,0.07033201754267242,0.05725449868861127
2524,is_prime,0.057246428219662596,0.07037166841791682,0.057246428219662596
2150,is_prime,0.05721750405021547,0.0705139256771707,0.05721750405021547
2127,is_prime,0.057189088429504896,0.07065391102926658,0.057189088429504896
421,is_prime,0.057107021815181215,0.07105947829625817,0.057107021815181215
2946,is_prime,-0.0570877684960741,0.07115490228713715,0.0570877684960741
1647,is_prime,0.05706869160437701,0.0712495552878393,0.05706869160437701
2081,is_prime,0.05706574906593541,0.07126416432489459,0.05706574906593541
3117,is_prime,0.0570092924061258,0.07154493392744297,0.0570092924061258
2742,is_prime,-0.057006268813338604,0.07155999632231909,0.057006268813338604
1475,is_prime,0.05699490322686221,0.07161663858102282,0.05699490322686221
3449,is_prime,0.05699119645438808,0.07163511981828785,0.05699119645438808
28,is_prime,0.05692363570857784,0.07197264858172392,0.05692363570857784
2790,is_prime,0.05690998725171105,0.07204099299402682,0.05690998725171105
965,is_prime,0.05687737519896659,0.0722045122223363,0.05687737519896659
1073,is_prime,-0.05687092460339917,0.0722368919062274,0.05687092460339917
3156,is_prime,0.05686573539900031,0.07226294847360651,0.05686573539900031
3402,is_prime,0.056835838411055134,0.07241322002433757,0.056835838411055134
2882,is_prime,-0.056817564310941954,0.07250519705732995,0.056817564310941954
725,is_prime,-0.05680244142620115,0.07258138561734243,0.05680244142620115
2497,is_prime,0.05678331726358405,0.07267782615907528,0.05678331726358405
3683,is_prime,0.05675833553375372,0.07280396334399054,0.05675833553375372
3777,is_prime,-0.05672913503426691,0.07295162854939641,0.05672913503426691
3114,is_prime,0.05671677636945567,0.0730141992482264,0.05671677636945567
2826,is_prime,0.05670913098020478,0.07305292904597652,0.05670913098020478
612,is_prime,0.05670578852453874,0.07306986643583445,0.05670578852453874
2663,is_prime,-0.05670081522289422,0.07309507382957696,0.05670081522289422
2235,is_prime,0.05669906626812147,0.07310394017047264,0.05669906626812147
2670,is_prime,0.056688564150958534,0.07315719922111685,0.056688564150958534
1280,is_prime,0.05665309152501716,0.07333732479432298,0.05665309152501716
2495,is_prime,-0.05664021624088807,0.07340279341359465,0.05664021624088807
1157,is_prime,0.05657176758682246,0.07375164494655075,0.05657176758682246
692,is_prime,0.05654626288243183,0.07388197642213636,0.05654626288243183
2231,is_prime,-0.056539320533611534,0.07391748502219539,0.056539320533611534
571,is_prime,-0.056525274997364025,0.07398936747866414,0.056525274997364025
2940,is_prime,0.05646598697942191,0.07429342157474533,0.05646598697942191
3471,is_prime,-0.05643888534644363,0.07443274938988262,0.05643888534644363
1958,is_prime,-0.056437565665990314,0.07443953922450494,0.056437565665990314
1206,is_prime,0.0564312455815687,0.0744720634409203,0.0564312455815687
1760,is_prime,0.056429896403881644,0.07447900803737881,0.056429896403881644
1537,is_prime,-0.05640180918758286,0.07462370084971237,0.05640180918758286
1925,is_prime,-0.056390492561947066,0.07468206382457813,0.056390492561947066
303,is_prime,-0.056307873876940945,0.07510928024964934,0.056307873876940945
1879,is_prime,-0.05627513693562129,0.07527911131851359,0.05627513693562129
2625,is_prime,0.056262075127082464,0.07534696002354627,0.056262075127082464
2498,is_prime,0.05625911854187854,0.07536232472713927,0.05625911854187854
3276,is_prime,-0.05624542082373453,0.07543354199313444,0.05624542082373453
1393,is_prime,0.0561844277557727,0.07575132375499172,0.0561844277557727
230,is_prime,-0.05617388866221744,0.07580634415975468,0.05617388866221744
1464,is_prime,-0.056131582731766244,0.07602753432014543,0.056131582731766244
3675,is_prime,-0.056101058629698816,0.07618745124093489,0.056101058629698816
2439,is_prime,0.05609503551319908,0.07621903891467624,0.05609503551319908
2368,is_prime,-0.05608488078156398,0.07627231860863133,0.05608488078156398
691,is_prime,-0.0560816533831274,0.07628925842482458,0.0560816533831274
1014,is_prime,-0.05607506721447557,0.07632383710105967,0.05607506721447557
2564,is_prime,0.056053230704888934,0.07643857437375283,0.056053230704888934
3306,is_prime,-0.055907720603156325,0.07720673009320704,0.055907720603156325
2307,is_prime,0.05590010026138595,0.07724713074019289,0.05590010026138595
1963,is_prime,-0.05586472684935944,0.07743489469637947,0.05586472684935944
3570,is_prime,0.055859230615930115,0.07746410229225552,0.055859230615930115
628,is_prime,0.05580613214223169,0.07774673520941502,0.05580613214223169
916,is_prime,0.055745371360670475,0.07807118132400934,0.055745371360670475
2709,is_prime,-0.0557326676366378,0.07813915469741797,0.0557326676366378
860,is_prime,0.05572835645791674,0.07816223330142284,0.05572835645791674
1835,is_prime,-0.05570674007890948,0.07827803366470286,0.05570674007890948
879,is_prime,0.05570102396668575,0.0783086785543109,0.05570102396668575
1704,is_prime,0.05566167604230991,0.07851989303541522,0.05566167604230991
18,is_prime,-0.05564921230442139,0.07858689319896234,0.05564921230442139
3097,is_prime,-0.05557138994212431,0.0790062868975229,0.05557138994212431
2840,is_prime,0.05553226781950331,0.07921780613694271,0.05553226781950331
819,is_prime,-0.055526520691332015,0.07924891749299671,0.055526520691332015
3309,is_prime,0.055503281235784886,0.07937482255209145,0.055503281235784886
45,is_prime,0.05545229462376346,0.07965162321597727,0.05545229462376346
4051,is_prime,0.055413666054482405,0.07986185467182699,0.055413666054482405
2494,is_prime,0.055400966585825856,0.07993106831327819,0.055400966585825856
3609,is_prime,-0.055377894688030026,0.08005693749094067,0.055377894688030026
2251,is_prime,-0.055358676858441876,0.08016190345067102,0.055358676858441876
602,is_prime,-0.055340052569963584,0.0802637340514432,0.055340052569963584
482,is_prime,0.055281542943145814,0.0805843254988522,0.055281542943145814
1215,is_prime,-0.05525878171667435,0.0807093211736785,0.05525878171667435
3692,is_prime,0.055256021281320206,0.08072449107887367,0.055256021281320206
3584,is_prime,0.05525565533161563,0.080726502320105,0.05525565533161563
1976,is_prime,-0.05522513028849808,0.08089440952396891,0.05522513028849808
2643,is_prime,-0.055156946817588426,0.08127048469833395,0.055156946817588426
1143,is_prime,0.055126647833496134,0.08143805694879137,0.055126647833496134
1955,is_prime,-0.05502582076155832,0.08199771037704087,0.05502582076155832
4032,is_prime,-0.05496583968112792,0.08233211786275622,0.05496583968112792
617,is_prime,0.054923814666048607,0.08256707353496046,0.054923814666048607
622,is_prime,0.054874990283684116,0.08284072467031522,0.054874990283684116
578,is_prime,0.05484468295557394,0.08301096018507409,0.05484468295557394
2342,is_prime,0.054720313526264955,0.08371250619528237,0.054720313526264955
3163,is_prime,0.05469491431553297,0.08385636644978964,0.05469491431553297
1688,is_prime,-0.05466357047896702,0.08403417228017407,0.05466357047896702
40,is_prime,-0.05463623639309245,0.08418948041533464,0.05463623639309245
2783,is_prime,0.054613955834751315,0.08431624669924477,0.054613955834751315
2864,is_prime,-0.054558914448931635,0.08463006845482912,0.054558914448931635
1154,is_prime,-0.05455058962079113,0.08467761500041178,0.05455058962079113
3655,is_prime,-0.054523477259232914,0.08483261452566054,0.054523477259232914
1350,is_prime,-0.05449940334223343,0.08497043545821159,0.05449940334223343
3779,is_prime,-0.054489823025941596,0.08502533214679843,0.054489823025941596
1809,is_prime,-0.054483716659497444,0.0850603375095508,0.054483716659497444
1015,is_prime,-0.054479505360151406,0.08508448598816065,0.054479505360151406
2013,is_prime,-0.05443944594302743,0.08531447201001145,0.05443944594302743
1598,is_prime,0.05433157097907149,0.08593629139215986,0.05433157097907149
3664,is_prime,-0.05432209968131108,0.08599106057922298,0.05432209968131108
4089,is_prime,-0.054276935401345455,0.08625261716201746,0.054276935401345455
1308,is_prime,-0.05426562786813806,0.08631820198505755,0.05426562786813806
3071,is_prime,0.054198870154912995,0.0867062234619443,0.054198870154912995
2512,is_prime,-0.05416913442077436,0.08687951106008468,0.05416913442077436
3830,is_prime,-0.054101773546866946,0.08727309498549253,0.054101773546866946
142,is_prime,0.05397368104179083,0.08802549162302829,0.05397368104179083
789,is_prime,-0.053971452689920145,0.08803862670994166,0.053971452689920145
2998,is_prime,0.053950189852454165,0.0881640405317177,0.053950189852454165
3976,is_prime,-0.053942917276505055,0.08820696909830845,0.053942917276505055
373,is_prime,-0.05394025613789811,0.08822268147384711,0.05394025613789811
3295,is_prime,0.053924121369906736,0.08831799553839144,0.053924121369906736
1294,is_prime,-0.05390610894464113,0.08842449952473212,0.05390610894464113
3133,is_prime,0.053806298017191986,0.08901653705944902,0.053806298017191986
532,is_prime,0.05377402048897994,0.08920867502948028,0.05377402048897994
1334,is_prime,-0.053768218323718066,0.08924324883634009,0.053768218323718066
2978,is_prime,0.05376375029266115,0.08926988017933458,0.05376375029266115
2149,is_prime,0.05375456397838678,0.08932465455233023,0.05375456397838678
705,is_prime,-0.05373318190641103,0.08945225209544684,0.05373318190641103
285,is_prime,-0.05372129037926067,0.08952327819517433,0.05372129037926067
633,is_prime,0.0537030455469286,0.08963233967055045,0.0537030455469286
2956,is_prime,0.05369178925428053,0.08969967926757472,0.05369178925428053
3118,is_prime,-0.0536804775015994,0.089767391614263,0.0536804775015994
59,is_prime,0.05365098708541981,0.08994411496201314,0.05365098708541981
4073,is_prime,-0.05360727683176755,0.09020656592707325,0.05360727683176755
3765,is_prime,0.05359686344439822,0.09026918205856355,0.05359686344439822
26,is_prime,-0.053578496170026746,0.09037971036102073,0.053578496170026746
2957,is_prime,0.053519784423477594,0.090733748032219,0.053519784423477594
2800,is_prime,-0.05346355861207121,0.09107383849893669,0.05346355861207121
959,is_prime,0.053436816591849255,0.09123595047519886,0.053436816591849255
1397,is_prime,0.05342491278232403,0.09130818665772743,0.05342491278232403
338,is_prime,0.05341735567567142,0.09135406945414601,0.05341735567567142
1140,is_prime,-0.053414256081935105,0.09137289391613015,0.053414256081935105
2856,is_prime,0.053400288207069734,0.09145776228660535,0.053400288207069734
3559,is_prime,0.05339674958551463,0.09147927288128851,0.05339674958551463
2187,is_prime,-0.05337890329711687,0.09158781889287955,0.05337890329711687
2818,is_prime,-0.05332369326294066,0.0919242760304173,0.05332369326294066
2831,is_prime,-0.05327242525947265,0.09223759712318613,0.05327242525947265
867,is_prime,-0.0532072738117399,0.09263700114085932,0.0532072738117399
2458,is_prime,0.05320657815674244,0.09264127324915164,0.05320657815674244
901,is_prime,-0.05320110371575859,0.0926748980193124,0.05320110371575859
1485,is_prime,0.053183024104711304,0.0927860149946749,0.053183024104711304
2583,is_prime,-0.05314043376290957,0.0930481966178912,0.05314043376290957
2769,is_prime,0.05312722341442101,0.09312963864482277,0.05312722341442101
1526,is_prime,0.05311001092734186,0.09323583961409915,0.05311001092734186
735,is_prime,0.05310020530878054,0.09329638360927602,0.05310020530878054
3914,is_prime,-0.05304869403557101,0.09361495332691915,0.05304869403557101
3587,is_prime,0.05296631450794935,0.09412623699085956,0.05296631450794935
2417,is_prime,-0.05294484592641005,0.09425984702852634,0.05294484592641005
2036,is_prime,-0.052895869679274024,0.09456521966335013,0.052895869679274024
2067,is_prime,-0.05288365341516686,0.09464151273445356,0.05288365341516686
2909,is_prime,0.052865060739902145,0.0947577223147089,0.052865060739902145
3453,is_prime,-0.052803029924430686,0.09514625884696866,0.052803029924430686
2105,is_prime,0.05278803667815998,0.09524036157453813,0.05278803667815998
2019,is_prime,-0.05278035724247325,0.09528858914943392,0.05278035724247325
3855,is_prime,-0.052730051859187915,0.09560499483906408,0.052730051859187915
3999,is_prime,-0.052729999709346075,0.09560532328112882,0.052729999709346075
4019,is_prime,-0.05264211848748823,0.09616008605369336,0.05264211848748823
218,is_prime,0.052592921976091764,0.0964717672969002,0.052592921976091764
620,is_prime,-0.05257599308939727,0.09657920557798438,0.05257599308939727
1111,is_prime,0.05255349453263237,0.09672213935918897,0.05255349453263237
3614,is_prime,-0.0524901506182008,0.09712547206983314,0.0524901506182008
2050,is_prime,0.052460349758790784,0.09731568838086055,0.052460349758790784
466,is_prime,-0.052437645057548124,0.09746081000875238,0.052437645057548124
1665,is_prime,-0.05237461056870759,0.09786461303254579,0.05237461056870759
235,is_prime,0.05235315002245801,0.09800239485843663,0.05235315002245801
2471,is_prime,0.05235313476369187,0.0980024928783764,0.05235313476369187
2618,is_prime,0.05227896125235562,0.09847989688458673,0.05227896125235562
3680,is_prime,0.05227036906433244,0.09853531854088769,0.05227036906433244
63,is_prime,0.052268943068765505,0.09854451895702455,0.052268943068765505
254,is_prime,-0.052264754327399486,0.0985715483621477,0.052264754327399486
1570,is_prime,-0.052259667967686316,0.09860437792826436,0.052259667967686316
2849,is_prime,0.052251933979180834,0.09865431313986531,0.052251933979180834
1447,is_prime,-0.05224973334548177,0.09866852541842937,0.05224973334548177
2563,is_prime,-0.052243168186790256,0.09871093466023556,0.052243168186790256
2079,is_prime,-0.05220968440456279,0.09892745740218083,0.05220968440456279
2907,is_prime,-0.052167528109669195,0.0992005990203705,0.052167528109669195
3755,is_prime,0.05216266446313818,0.0992321504796724,0.05216266446313818
3460,is_prime,0.052137293074409334,0.09939686948202563,0.052137293074409334
3581,is_prime,0.05211691043325436,0.0995293577018918,0.05211691043325436
271,is_prime,0.05208650013324767,0.09972728768369175,0.05208650013324767
3303,is_prime,0.05203728284254315,0.10004828988337107,0.05203728284254315
1005,is_prime,-0.052035105903822834,0.10006250716467234,0.052035105903822834
1358,is_prime,0.05201824104758315,0.10017270368194328,0.05201824104758315
831,is_prime,-0.051993993746162204,0.10033130705308493,0.051993993746162204
3776,is_prime,0.05194547210533916,0.10064929082600875,0.05194547210533916
1851,is_prime,0.051921467865660084,0.10080689745755517,0.051921467865660084
2353,is_prime,0.05189653657728839,0.10097079870569392,0.05189653657728839
1718,is_prime,-0.051866162051168244,0.10117077083807492,0.051866162051168244
505,is_prime,0.05186344567317781,0.10118866957527045,0.05186344567317781
2944,is_prime,0.05183568137560875,0.10137175833511669,0.05183568137560875
335,is_prime,-0.05174998066762185,0.10193856470267379,0.05174998066762185
3886,is_prime,-0.051729801954553484,0.10207238813750344,0.051729801954553484
1638,is_prime,-0.0517294660567228,0.10207461696291757,0.0517294660567228
3232,is_prime,-0.05164479066445786,0.10263770921330909,0.05164479066445786
868,is_prime,0.05164250545959671,0.10265293997299924,0.05164250545959671
590,is_prime,-0.05164203076231343,0.10265610402841802,0.05164203076231343
2640,is_prime,0.0516165124331011,0.10282630837606119,0.0516165124331011
2805,is_prime,0.051601307495050076,0.10292783008258909,0.051601307495050076
205,is_prime,0.05156044301511525,0.10320107218299013,0.05156044301511525
1518,is_prime,0.05155183978150363,0.10325867138941187,0.05155183978150363
1332,is_prime,-0.05152066217104961,0.10346762135751744,0.05152066217104961
1950,is_prime,0.05151518662266465,0.1035043526857924,0.05151518662266465
1856,is_prime,-0.05145494855952286,0.10390912800859242,0.05145494855952286
2696,is_prime,-0.05144239310691738,0.10399365350470915,0.05144239310691738
3982,is_prime,0.051381054424098765,0.10440738066355215,0.051381054424098765
1086,is_prime,-0.05133651162218822,0.1047086374904109,0.05133651162218822
3277,is_prime,0.051336120638410046,0.10471128488313558,0.051336120638410046
1595,is_prime,-0.051334414724168255,0.1047228364306972,0.051334414724168255
2440,is_prime,0.051322325535557545,0.10480472696234999,0.051322325535557545
954,is_prime,-0.0513013832738107,0.10494670714421786,0.0513013832738107
411,is_prime,-0.051244711881528376,0.10533168113016965,0.051244711881528376
1987,is_prime,-0.051086181019358495,0.10641454075476953,0.051086181019358495
1076,is_prime,0.05106129239146449,0.10658534229959793,0.05106129239146449
1892,is_prime,-0.05102943762406809,0.10680426638783602,0.05102943762406809
2490,is_prime,0.05102651754521721,0.10682435262163731,0.05102651754521721
3681,is_prime,0.05101529336999008,0.10690158774994879,0.05101529336999008
3124,is_prime,-0.05100017953054426,0.10700565799933731,0.05100017953054426
977,is_prime,-0.05098604942115767,0.10710302700271646,0.05098604942115767
3525,is_prime,-0.05097382308427915,0.10718733387066713,0.05097382308427915
2189,is_prime,0.050969592001318516,0.1072165215824947,0.050969592001318516
1872,is_prime,0.050964537722615076,0.10725139626961908,0.050964537722615076
1275,is_prime,0.050963826391697165,0.10725630519620383,0.050963826391697165
357,is_prime,0.05094646583815343,0.10737616625964681,0.05094646583815343
3670,is_prime,-0.0509291932875921,0.10749552483684457,0.0509291932875921
1448,is_prime,0.05092443442515769,0.10752842845247897,0.05092443442515769
3979,is_prime,0.050861734861400554,0.10796268842478805,0.050861734861400554
1326,is_prime,0.050845425619720136,0.10807587385342635,0.050845425619720136
1089,is_prime,-0.05084151559111573,0.10810302321464228,0.05084151559111573
509,is_prime,-0.05083372581898528,0.1081571277183118,0.05083372581898528
3355,is_prime,0.05082073166694582,0.10824742729209595,0.05082073166694582
3361,is_prime,-0.050816448916610656,0.10827720223297983,0.050816448916610656
1130,is_prime,-0.050811363586309395,0.10831256535038694,0.050811363586309395
374,is_prime,0.05080960071407966,0.1083248264004603,0.05080960071407966
3567,is_prime,0.05080812511879324,0.10833509023799044,0.05080812511879324
513,is_prime,-0.0507665877395216,0.10862432829600491,0.0507665877395216
2574,is_prime,0.05075472879385731,0.1087070177753869,0.05075472879385731
2370,is_prime,0.05073096215852896,0.10887288628699579,0.05073096215852896
574,is_prime,0.05072153291224389,0.10893874881598248,0.05072153291224389
4043,is_prime,-0.050719154334134146,0.10895536796221604,0.050719154334134146
2794,is_prime,-0.05071236584507263,0.10900281020700531,0.05071236584507263
1045,is_prime,0.050697917242294645,0.10910384047008133,0.050697917242294645
2084,is_prime,-0.050692217275038025,0.10914371719603114,0.050692217275038025
2328,is_prime,-0.050692037289971834,0.10914497655123123,0.050692037289971834
1105,is_prime,0.05063772801847769,0.10952550278503363,0.05063772801847769
3483,is_prime,-0.050582634377663915,0.10991259402381533,0.050582634377663915
2154,is_prime,-0.05053679881429404,0.11023545938870297,0.05053679881429404
3642,is_prime,-0.05052648664185525,0.11030820124383003,0.05052648664185525
2422,is_prime,-0.050504335750710255,0.11046458118898572,0.050504335750710255
1497,is_prime,0.0505039192689324,0.11046752312352938,0.0505039192689324
3703,is_prime,-0.05049690815875943,0.11051705732081336,0.05049690815875943
459,is_prime,0.05049519890537768,0.11052913602287273,0.05049519890537768
565,is_prime,0.05044851630506003,0.1108594284696489,0.05044851630506003
944,is_prime,0.05044736762140835,0.11086756552588138,0.05044736762140835
3119,is_prime,0.05044124959517796,0.11091091239132979,0.05044124959517796
2395,is_prime,0.05043627234902401,0.11094618656381135,0.05043627234902401
1983,is_prime,-0.05043096752960579,0.11098379201164467,0.05043096752960579
3794,is_prime,0.050420050712938314,0.1110612120812814,0.050420050712938314
3487,is_prime,0.05038613894312435,0.11130197969057558,0.05038613894312435
1189,is_prime,0.05038503410647941,0.11130983075008152,0.05038503410647941
983,is_prime,-0.050369021505304416,0.11142366660811817,0.050369021505304416
1435,is_prime,0.05032106286671584,0.11176516027078007,0.05032106286671584
3234,is_prime,0.050299418530100296,0.11191955041371915,0.050299418530100296
2590,is_prime,0.05025906188270644,0.11220786494981172,0.05025906188270644
4030,is_prime,0.05025009234002702,0.11227202420782824,0.05025009234002702
